Open,High,Low,Close,Adj Close,Volume,Delta,to_predict
20225.353515625,20635.466796875,19341.232421875,20190.115234375,20190.115234375,26715546990,-35.23828125,0
20194.619140625,20595.529296875,19823.51171875,20548.24609375,20548.24609375,24598943708,353.626953125,1
20547.814453125,21771.81640625,20296.103515625,21637.587890625,21637.587890625,25814972520,1089.7734375,1
21637.154296875,22314.94140625,21257.453125,21731.1171875,21731.1171875,49899834488,93.962890625,1
21716.828125,21877.138671875,21445.95703125,21592.20703125,21592.20703125,29641127858,-124.62109375,0
21591.080078125,21591.080078125,20727.123046875,20860.44921875,20860.44921875,28688807249,-730.630859375,0
20856.353515625,20856.353515625,19924.5390625,19970.556640625,19970.556640625,24150249025,-885.796875,0
19970.474609375,20043.4453125,19308.53125,19323.9140625,19323.9140625,25810220018,-646.560546875,0
19325.97265625,20223.052734375,18999.953125,20212.07421875,20212.07421875,33042430345,886.1015625,1
20211.466796875,20789.89453125,19689.2578125,20569.919921875,20569.919921875,31158743333,358.453125,1
20573.15625,21138.244140625,20397,20836.328125,20836.328125,25905575359,263.171875,1
20834.103515625,21514.404296875,20518.8984375,21190.31640625,21190.31640625,24302954056,356.212890625,1
21195.041015625,21600.640625,20778.1796875,20779.34375,20779.34375,22927802083,-415.697265625,0
20781.912109375,22633.033203125,20781.912109375,22485.689453125,22485.689453125,39974475562,1703.77734375,1
22467.849609375,23666.962890625,21683.40625,23389.43359375,23389.43359375,48765202697,921.583984375,1
23393.19140625,24196.818359375,23009.94921875,23231.732421875,23231.732421875,42932549127,-161.458984375,0
23233.201171875,23388.322265625,22431.1484375,23164.62890625,23164.62890625,33631012204,-68.572265625,0
23163.751953125,23671.927734375,22603.416015625,22714.978515625,22714.978515625,31421555646,-448.7734375,0
22706.984375,22977.2109375,22002.91015625,22465.478515625,22465.478515625,24021799169,-241.505859375,0
22465.509765625,22974.001953125,22306.83984375,22609.1640625,22609.1640625,23565495303,143.654296875,1
22607.15625,22649.12109375,21361.642578125,21361.701171875,21361.701171875,35574561406,-1245.455078125,0
21361.12109375,21361.12109375,20776.81640625,21239.75390625,21239.75390625,28624673855,-121.3671875,0
21244.169921875,22986.529296875,21070.806640625,22930.548828125,22930.548828125,31758955233,1686.37890625,1
22933.640625,24110.470703125,22722.265625,23843.88671875,23843.88671875,40212386158,910.24609375,1
23845.212890625,24294.787109375,23481.173828125,23804.6328125,23804.6328125,35887249746,-40.580078125,0
23796.818359375,24572.580078125,23580.5078125,23656.20703125,23656.20703125,28148218301,-140.611328125,0
23652.0703125,24121.642578125,23275.703125,23336.896484375,23336.896484375,23553591896,-315.173828125,0
23336.71875,23464.787109375,22890.796875,23314.19921875,23314.19921875,25849159141,-22.51953125,0
23308.43359375,23415.041015625,22710.083984375,22978.1171875,22978.1171875,28389250717,-330.31640625,0
22981.302734375,23578.650390625,22747.8359375,22846.5078125,22846.5078125,26288169966,-134.794921875,0
22848.21484375,23198.009765625,22485.701171875,22630.95703125,22630.95703125,25120229769,-217.2578125,0
22626.833984375,23422.828125,22612.177734375,23289.314453125,23289.314453125,28881249043,662.48046875,1
23291.423828125,23326.5625,22961.279296875,22961.279296875,22961.279296875,15978259885,-330.14453125,0
22963.505859375,23359.009765625,22894.556640625,23175.890625,23175.890625,15886817043,212.384765625,1
23179.52734375,24203.689453125,23176.546875,23809.486328125,23809.486328125,28575544847,629.958984375,1
23811.484375,23898.615234375,22982,23164.318359375,23164.318359375,23555719219,-647.166015625,0
23162.8984375,24127.4140625,22771.51953125,23947.642578125,23947.642578125,32837431722,784.744140625,1
23948.345703125,24822.62890625,23900.99609375,23957.529296875,23957.529296875,37127036580,9.18359375,1
23957.203125,24412.56640625,23657.265625,24402.818359375,24402.818359375,27265804688,445.615234375,1
24402.1875,24860.05078125,24346.115234375,24424.068359375,24424.068359375,22987346289,21.880859375,1
24429.056640625,24974.9140625,24206.259765625,24319.333984375,24319.333984375,22994133555,-109.72265625,0
24318.31640625,25135.58984375,23839.775390625,24136.97265625,24136.97265625,35123501685,-181.34375,0
24126.13671875,24228.416015625,23733.5,23883.291015625,23883.291015625,27753685646,-242.845703125,0
23881.31640625,24407.05859375,23243.353515625,23335.998046875,23335.998046875,30931623076,-545.318359375,0
23341.0390625,23563.83203125,23177.6015625,23212.73828125,23212.73828125,23747613147,-128.30078125,0
23213.3125,23213.3125,20868.84765625,20877.552734375,20877.552734375,40509610260,-2335.759765625,0
20872.841796875,21350.806640625,20856.73046875,21166.060546875,21166.060546875,27595671000,293.21875,1
21160.392578125,21668.845703125,21103.197265625,21534.12109375,21534.12109375,23102307723,373.728515625,1
21531.462890625,21531.462890625,20939.18359375,21398.908203125,21398.908203125,31666498758,-132.5546875,0
21401.044921875,21646.203125,20955.138671875,21528.087890625,21528.087890625,31878280659,127.04296875,1
21526.455078125,21783.076171875,21195.005859375,21395.01953125,21395.01953125,31962253368,-131.435546875,0
21395.458984375,21789.63671875,21362.44140625,21600.904296875,21600.904296875,31028679593,205.4453125,1
21596.0859375,21804.908203125,20199.482421875,20260.01953125,20260.01953125,42326789564,-1336.06640625,0
20262.48046875,20340.775390625,19890.5234375,20041.73828125,20041.73828125,30116729776,-220.7421875,0
20041.03515625,20139.0546875,19616.814453125,19616.814453125,19616.814453125,24366810591,-424.220703125,0
19615.154296875,20357.462890625,19600.78515625,20297.994140625,20297.994140625,32637854078,682.83984375,1
20298.611328125,20542.64453125,19617.640625,19796.80859375,19796.80859375,34483360283,-501.802734375,0
19799.58203125,20420.990234375,19799.58203125,20049.763671875,20049.763671875,33225232872,250.181640625,1
20050.498046875,20198.390625,19653.96875,20127.140625,20127.140625,30182031010,76.642578125,1
20126.072265625,20401.568359375,19814.765625,19969.771484375,19969.771484375,29123998928,-156.30078125,0
19969.71875,20037.009765625,19698.35546875,19832.087890625,19832.087890625,23613051457,-137.630859375,0
19832.470703125,19999.689453125,19636.81640625,19986.712890625,19986.712890625,25245861652,154.2421875,1
19988.7890625,20031.16015625,19673.046875,19812.37109375,19812.37109375,28813460025,-176.41796875,0
19817.724609375,20155.26953125,18800.171875,18837.66796875,18837.66796875,43403978910,-980.056640625,0
18837.68359375,19427.171875,18644.466796875,19290.32421875,19290.32421875,35239757134,452.640625,1
19289.94140625,19417.3515625,19076.71484375,19329.833984375,19329.833984375,32194477850,39.892578125,1
19328.140625,21439.41015625,19310.962890625,21381.15234375,21381.15234375,48469528171,2053.01171875,1
21376.912109375,21760.275390625,21168.72265625,21680.5390625,21680.5390625,36913738894,303.626953125,1
21678.54296875,21770.552734375,21406.9453125,21769.255859375,21769.255859375,34493951963,90.712890625,1
21770.1484375,22439.181640625,21603.896484375,22370.44921875,22370.44921875,50212088965,600.30078125,1
22371.48046875,22673.8203125,20062.669921875,20296.70703125,20296.70703125,51091116622,-2074.7734375,0
20184.5546875,20467.201171875,19793.396484375,20241.08984375,20241.08984375,37872380889,56.53515625,1
20242.2890625,20318.166015625,19636.734375,19701.2109375,19701.2109375,36389011503,-541.078125,0
19704.005859375,19870.62890625,19400.076171875,19772.583984375,19772.583984375,30123362273,68.578125,1
19777.033203125,20162.53125,19777.033203125,20127.576171875,20127.576171875,24957448100,350.54296875,1
20127.234375,20127.234375,19387.4921875,19419.505859375,19419.505859375,31254779144,-707.728515625,0
19418.572265625,19639.48046875,18390.318359375,19544.12890625,19544.12890625,40177002624,125.556640625,1
19545.591796875,19602.45703125,18813.455078125,18890.7890625,18890.7890625,36791346508,-654.802734375,0
18891.283203125,19674.630859375,18290.314453125,18547.400390625,18547.400390625,46363793975,-343.8828125,0
18534.650390625,19456.91015625,18415.591796875,19413.55078125,19413.55078125,41135767926,878.900390625,1
19412.400390625,19464.671875,18617.552734375,19297.638671875,19297.638671875,38896078052,-114.76171875,0
19296.990234375,19310.197265625,18861.974609375,18937.01171875,18937.01171875,26149643168,-359.978515625,0
18936.310546875,19134.732421875,18696.46875,18802.09765625,18802.09765625,23359966112,-134.212890625,0
18803.900390625,19274.873046875,18721.28515625,19222.671875,19222.671875,44148798321,418.771484375,1
19221.83984375,20338.455078125,18915.66796875,19110.546875,19110.546875,58571439619,-111.29296875,0
19104.62109375,19688.34375,18553.296875,19426.720703125,19426.720703125,53071298734,322.099609375,1
19427.779296875,19589.265625,18924.353515625,19573.05078125,19573.05078125,41037843771,145.271484375,1
19573.431640625,20109.849609375,19265.662109375,19431.7890625,19431.7890625,43975248085,-141.642578125,0
19431.10546875,19471.154296875,19231.08203125,19312.095703125,19312.095703125,18719537670,-119.009765625,0
19311.849609375,19370.30859375,18970.62109375,19044.107421875,19044.107421875,20765955327,-267.7421875,0
19044.068359375,19653.54296875,19025.2265625,19623.580078125,19623.580078125,30484729489,579.51171875,1
19623.583984375,20380.34375,19523.83984375,20336.84375,20336.84375,35887278685,713.259765625,1
20335.900390625,20343.748046875,19801.80078125,20160.716796875,20160.716796875,33223790572,-175.18359375,0
20161.0390625,20408.392578125,19900.087890625,19955.443359375,19955.443359375,34711412966,-205.595703125,0
19957.55859375,20041.0859375,19395.79296875,19546.849609375,19546.849609375,29227315390,-410.708984375,0
19546.328125,19601.6953125,19299.4140625,19416.568359375,19416.568359375,16437423167,-129.759765625,0
19417.478515625,19542.5390625,19349.259765625,19446.42578125,19446.42578125,16837262532,28.947265625,1
19446.416015625,19515.466796875,19102.978515625,19141.484375,19141.484375,27425022774,-304.931640625,0
19139,19241.9609375,18925.603515625,19051.41796875,19051.41796875,28711532910,-87.58203125,0
19052.646484375,19203.19921875,19029.7578125,19157.4453125,19157.4453125,24950173846,104.798828125,1
19156.966796875,19453.328125,18319.822265625,19382.904296875,19382.904296875,44219840004,225.9375,1
19382.533203125,19889.146484375,19115.408203125,19185.65625,19185.65625,38452356727,-196.876953125,0
19185.4375,19212.541015625,19019.25,19067.634765625,19067.634765625,16192235532,-117.802734375,0
19068.9140625,19389.603515625,19068.9140625,19268.09375,19268.09375,17988916650,199.1796875,1
19268.5625,19635.802734375,19173.333984375,19550.7578125,19550.7578125,27472552998,282.1953125,1
19550.466796875,19666.994140625,19144.76953125,19334.416015625,19334.416015625,30580012344,-216.05078125,0
19335.02734375,19348.416015625,19127.6875,19139.53515625,19139.53515625,22425387184,-195.4921875,0
19138.0859375,19315.19921875,18971.458984375,19053.740234375,19053.740234375,24493974420,-84.345703125,0
19053.203125,19237.384765625,18770.970703125,19172.46875,19172.46875,32459287866,119.265625,1
19172.380859375,19248.068359375,19132.244140625,19208.189453125,19208.189453125,16104440957,35.80859375,1
19207.734375,19646.65234375,19124.197265625,19567.0078125,19567.0078125,22128794335,359.2734375,1
19567.76953125,19589.125,19206.32421875,19345.572265625,19345.572265625,30202235805,-222.197265625,0
19344.96484375,20348.412109375,19261.447265625,20095.857421875,20095.857421875,47761524910,750.892578125,1
20092.236328125,20938.134765625,20076.1171875,20770.44140625,20770.44140625,58895950537,678.205078125,1
20772.802734375,20854.044921875,20255.373046875,20285.8359375,20285.8359375,49625110402,-486.966796875,0
20287.95703125,20724.98046875,20086.068359375,20595.3515625,20595.3515625,43994715910,307.39453125,1
20595.103515625,20988.39453125,20566.484375,20818.4765625,20818.4765625,40369840645,223.373046875,1
20817.982421875,20917.005859375,20547.462890625,20635.603515625,20635.603515625,31486345556,-182.37890625,0
20633.6953125,20795.3203125,20287.458984375,20495.7734375,20495.7734375,45668466815,-137.921875,0
20494.8984375,20647.2890625,20359.845703125,20485.2734375,20485.2734375,39819303159,-9.625,0
20482.958984375,20742.810546875,20087.134765625,20159.50390625,20159.50390625,55552169483,-323.455078125,0
20162.689453125,20382.095703125,20086.240234375,20209.98828125,20209.98828125,43228750179,47.298828125,1
20208.76953125,21209.560546875,20188.01953125,21147.23046875,21147.23046875,64072727950,938.4609375,1
21144.83203125,21446.88671875,21097.634765625,21282.69140625,21282.69140625,37846047609,137.859375,1
21285.056640625,21345.376953125,20920.19140625,20926.486328125,20926.486328125,35082693210,-358.5703125,0
20924.62109375,21053.24609375,20489.97265625,20602.81640625,20602.81640625,53510852236,-321.8046875,0
20600.671875,20664.607421875,17603.544921875,18541.271484375,18541.271484375,118992465607,-2059.400390625,0
18543.76171875,18590.458984375,15682.6923828125,15880.7802734375,15880.7802734375,102905151606,-2662.9814453125,0
15883.158203125,18054.3125,15834.0185546875,17586.771484375,17586.771484375,83202283721,1703.61328125,1
17583.251953125,17650.943359375,16543.482421875,17034.29296875,17034.29296875,55871616488,-548.958984375,0
17036.875,17066.67578125,16651.775390625,16799.185546875,16799.185546875,29717699419,-237.689453125,0
16799.72265625,16920.765625,16320.634765625,16353.365234375,16353.365234375,27209183682,-446.357421875,0
16352.0283203125,17109.32421875,15872.94140625,16618.19921875,16618.19921875,49630243054,266.1708984375,1
16617.484375,17051.962890625,16542.55078125,16884.61328125,16884.61328125,36599436183,267.12890625,1
16884.341796875,16960.294921875,16430.111328125,16669.439453125,16669.439453125,33925512989,-214.90234375,0
16670.42578125,16726.439453125,16460.68359375,16687.517578125,16687.517578125,27868914022,17.091796875,1
16687.912109375,16947.05859375,16564.611328125,16697.77734375,16697.77734375,26862218609,9.865234375,1
16696.220703125,16797.876953125,16570.41015625,16711.546875,16711.546875,16106223492,15.326171875,1
16712.919921875,16746.779296875,16248.6923828125,16291.83203125,16291.83203125,21313378652,-421.087890625,0
16291.2236328125,16291.2236328125,15599.046875,15787.2841796875,15787.2841796875,37429485518,-503.939453125,0
15782.30078125,16253.0478515625,15656.6064453125,16189.76953125,16189.76953125,30726828760,407.46875,1
16195.5888671875,16638.193359375,16170.5029296875,16610.70703125,16610.70703125,32958875628,415.1181640625,1
16611.63671875,16771.474609375,16501.767578125,16604.46484375,16604.46484375,26129037414,-7.171875,0
16602.26953125,16603.31640625,16388.404296875,16521.841796875,16521.841796875,18678255976,-80.427734375,0
16521.576171875,16666.86328125,16416.228515625,16464.28125,16464.28125,18000008764,-57.294921875,0
16463.8828125,16594.40625,16437.025390625,16444.626953125,16444.626953125,20443898509,-19.255859375,0
16440.22265625,16482.93359375,16054.5302734375,16217.322265625,16217.322265625,27743025156,-222.900390625,0
16217.6396484375,16522.2578125,16139.396484375,16444.982421875,16444.982421875,23581685468,227.3427734375,1
16445.4765625,17190.9375,16445.4765625,17168.56640625,17168.56640625,29523576583,723.08984375,1
17168.001953125,17197.498046875,16888.388671875,16967.1328125,16967.1328125,22895392882,-200.869140625,0
16968.68359375,17088.66015625,16877.880859375,17088.66015625,17088.66015625,19539705127,119.9765625,1
17090.09765625,17116.041015625,16888.140625,16908.236328125,16908.236328125,16217776704,-181.861328125,0
16908.169921875,17157.767578125,16903.439453125,17130.486328125,17130.486328125,16824520830,222.31640625,1
17128.89453125,17378.15234375,16922.431640625,16974.826171875,16974.826171875,22209086834,-154.068359375,0
16975.23828125,17091.86328125,16939.921875,17089.50390625,17089.50390625,19889922369,114.265625,1
17089.505859375,17109.376953125,16750.55859375,16848.126953125,16848.126953125,19675404389,-241.37890625,0
16847.349609375,17267.916015625,16788.783203125,17233.474609375,17233.474609375,20496603770,386.125,1
17232.1484375,17280.546875,17100.8359375,17133.15234375,17133.15234375,20328426366,-98.99609375,0
17134.220703125,17216.826171875,17120.68359375,17128.724609375,17128.724609375,12706781969,-5.49609375,0
17129.7109375,17245.634765625,17091.8203125,17104.193359375,17104.193359375,14122486832,-25.517578125,0
17102.5,17212.564453125,16899.39453125,17206.4375,17206.4375,19617581341,103.9375,1
17206.44140625,17930.0859375,17111.763671875,17781.318359375,17781.318359375,26634741631,574.876953125,1
17782.06640625,18318.53125,17739.513671875,17815.650390625,17815.650390625,25534481470,33.583984375,1
17813.64453125,17846.744140625,17322.58984375,17364.865234375,17364.865234375,20964448341,-448.779296875,0
17364.546875,17505.525390625,16584.701171875,16647.484375,16647.484375,24031608960,-717.0625,0
16646.982421875,16800.58984375,16614.029296875,16795.091796875,16795.091796875,14463581825,148.109375,1
16795.609375,16815.38671875,16697.8203125,16757.9765625,16757.9765625,10924354698,-37.6328125,0
16759.041015625,16807.52734375,16398.13671875,16439.6796875,16439.6796875,17221074814,-319.361328125,0
16441.787109375,17012.984375,16427.8671875,16906.3046875,16906.3046875,22722096615,464.517578125,1
16904.52734375,16916.80078125,16755.912109375,16817.53515625,16817.53515625,14882945045,-86.9921875,0
16818.380859375,16866.673828125,16592.408203125,16830.341796875,16830.341796875,16441573050,11.9609375,1
16829.64453125,16905.21875,16794.458984375,16796.953125,16796.953125,15329265213,-32.69140625,0
16796.9765625,16864.703125,16793.52734375,16847.755859375,16847.755859375,9744636213,50.779296875,1
16847.505859375,16860.5546875,16755.25390625,16841.986328125,16841.986328125,11656379938,-5.51953125,0
16842.25,16920.123046875,16812.369140625,16919.8046875,16919.8046875,11886957804,77.5546875,1
16919.291015625,16959.845703125,16642.072265625,16717.173828125,16717.173828125,15748580239,-202.1171875,0
16716.400390625,16768.169921875,16497.556640625,16552.572265625,16552.572265625,17005713920,-163.828125,0
16552.322265625,16651.755859375,16508.68359375,16642.341796875,16642.341796875,14472237479,90.01953125,1
16641.330078125,16643.427734375,16408.474609375,16602.5859375,16602.5859375,15929162910,-38.744140625,0
